#sequence-name	taxid	genus-species
e8d515c1d8e669ed71844d94c830fec0_78	0	Saitoella complicata
29290c531b6f18468f4bea371ceaf3ee_77	0	Alternaria alternata
1a8a5fbcfcdc2ec79b0a13153b9b94fc_77	0	Alternaria alternata
d5858f490731cf811a715d8c49afae6c_77	0	
7f377b15a602ca90a6de12e194063be0_77	0	Saitoella complicata
118cc6072941466cc6a157635eb5fc74_77	0	Saitoella complicata
b42d3172be8d4876ec31eda83a37ab02_77	0	Naganishia albida
41075c6339a197e44ec8fd038e6bb0cd_76	0	Saitoella complicata
fe7b8b8eefab9e8c9922146bd72a4d38_76	0	
c887a76d88aed7853944a84d309d163e_76	0	
802cf8c7639f7bb7126ae4ffdbfa66ea_76	0	Fusarium oxysporum
96f7c03214d16149b086a4f81e4f3a4f_76	0	Fusarium oxysporum
67df565d92f192cc791677fb62654fd9_76	0	Fusarium oxysporum
1195f512254a28132173ff2a8c73ed2a_76	0	Saitoella complicata
d7d5624dc16c537adc14d5ba00047050_76	0	Alternaria alternata
2a532ce21bd4bd4368f1e5fe71f373a9_75	0	
0073e93087b9be1061701e18b8b26c79_75	0	Fusarium graminearum
beaa171a8de003a8f81d77a64fd31a29_75	0	Naganishia albida
cac5a26dc3a991931fa6073bca865c75_75	0	Saitoella complicata
b687e7050539f022ba65948a17c90d3c_74	0	Fusarium graminearum
3c2158786610aff57756eafdf9cc89a1_74	0	Naganishia albida
4a4581448e171f7492e0ad1ac91313fe_74	0	Saitoella complicata
1d6482ef3bb2cbec6c39b8360bc0850f_74	0	Saitoella complicata
f84a4cc7754a5575a482c035e4777a1f_73	0	Alternaria alternata
4d16d5af6af69b422ff74e6fd4bf313d_73	0	
776e608d7e7d3eff2db4e0b8e4d5fb4d_73	0	
2f2bf227706b4b93e49aff33c07e7899_73	0	
b8d86b302293bfedd264b134fe8ea4ee_73	0	Naganishia albida
8b41d09b2ccbf9f3ab6adf329e3cf10d_73	0	Saitoella complicata
e3c4eb4e44c8491962e028df4a9dcaa7_73	0	Saitoella complicata
8d2e61cdb9a12b18346a827a532b1141_72	0	Alternaria alternata
d94e8043a4b6cbe8b763538e0e4213ce_72	0	Alternaria alternata
03fe90c4630d12d6fdf196a4dc918d14_72	0	Saitoella complicata
773a164557623cc52fe5118f53906b04_72	0	Saitoella complicata
f6b9edf88cf01a430d3d5bda28737e55_71	0	
bda653e37ab1ef17b5e67e254c7609b4_71	0	Naganishia albida
b537bacd34fd63d41fce77c3c24733ca_71	0	Naganishia albida
04fcd2e426efd04e7501fe00a3082a43_71	0	Naganishia albida
4f4dae416a56fe4adc2f019613902fcd_71	0	Saitoella complicata
48c286424e585a80c9365dd66e4d9958_71	0	Saitoella complicata
f956359d3c73a86a27d7168afbefa183_70	0	Alternaria alternata
7a0396b82ca65f7d1dd1a2cd4bc6750c_70	0	Alternaria alternata
112f53c75055e0517248709ff0c2f3e0_70	0	
cf2118d1005f4820681cae5355917adc_70	0	Fusarium oxysporum
157b5ba85f09830e7c3a625c5900d6a7_70	0	
2e366334cd02db4f193a738f1b7e8426_70	0	Naganishia albida
fcc098e6528a39fd6cfda0f2d812b721_70	0	Naganishia albida
849c8327cd7ab3e4f400210779bb57be_70	0	Naganishia albida
42997f83251f818ed52663b07bea91ba_69	0	Fusarium graminearum
e26c425936581963cab82ca8c093263d_69	0	Saitoella complicata
cc4061d3c4fae155a3b17ad529e7404a_69	0	Saitoella complicata
09b2039343a5273ea927cf3f5dbcc940_69	0	Saitoella complicata
222706b41810da90364614a64f2bb022_68	0	Alternaria alternata
2a8bf5abb273b4616f4d4b5a15558efd_68	0	Alternaria alternata
fd521fe961070900b4f0baf9122c7c6b_68	0	
57025dd6186eb79c9cb9f6283fc95991_68	0	Fusarium oxysporum
33ffc806fe2138bb607e1451af0a812a_68	0	Saitoella complicata
e1ad04d5bb9c9dae8a3d708cf7a37d2d_68	0	Mortierella verticillata
0fa118a5c44312ebf71e0ba6cf1363d4_67	0	
057f46378849beedfbb5e34ff4e80bbb_67	0	Fusarium oxysporum
609643999d8717aea23edfd21839bc9c_67	0	Saitoella complicata
3dec6be923d6e14d5a97a4c72289fa23_66	0	Alternaria alternata
5fc0ced7f46d6f7d52615ca7f0c03bed_66	0	
3be9c312f99ad25d533480412845998f_66	0	Saitoella complicata
9e39f6ef95edc622306b52a451d859dd_65	0	
0c2869a7edabb5d6132ea0163cb4f1f0_65	0	Fusarium oxysporum
84921fbf4b18af2c6dce06175e70d503_65	0	Fusarium oxysporum
22d183fdc4c39ee27ceaf96b377b972e_65	0	Fusarium graminearum
327cc63c4e123bf52c8f1c0e69b3e330_65	0	Saitoella complicata
60f2969a109a5f35b7c490115d81613d_65	0	Saitoella complicata
553e8a131b07ccb268c084de450b0cab_65	0	Saitoella complicata
0ce4006ceb73bca5571500fc8b55d963_65	0	Saitoella complicata
85affc78b9a584516706f4b90e6ff0f4_64	0	
8ccbbb046b39373c17377623ed2b2420_64	0	
8cd750438eafbff718c273b9d6139533_64	0	Saitoella complicata
24d789a6f406bad34ff043e1ffb75059_64	0	Saitoella complicata
5a7c3dbccfcdc18a6d2dcaad5907072b_64	0	Saitoella complicata
c92166cb1cd463d8d3a5c663d953d643_64	0	Saitoella complicata
88df3c27fc75fa3de5930bfbfb8fff86_63	0	Alternaria alternata
765e4ae762b61d14161da40173bd1a8a_63	0	Naganishia albida
2f72e221c6c56aa6c008207f410bfa70_63	0	Saitoella complicata
d5d0b1d9397329b4c64ae36c02bf85e1_63	0	Saitoella complicata
423949483fe3c407d3019bb7dabce0b3_62	0	Fusarium oxysporum
e24dc68f00fec0a3f2ab5d75cf83a961_62	0	
5034a81624f64ebed040bc5cbb5cf02b_62	0	Fusarium graminearum
e5837368ed83389564c585e2723ca76c_62	0	Rhizophagus irregularis
bee339b833c30bbba610769874b3cab9_62	0	Naganishia albida
9e6d9e7a33103ec60457fc135eef1f73_62	0	Saitoella complicata
d1a99668c45181cacb6372a697b4ee3f_61	0	
42b343ae8463c0b962854f985796a1e1_61	0	
645d269f330db4305142349303a8f540_61	0	
9982883ce09bd62b77389f0bf39ccbb8_61	0	Fusarium graminearum
b2f37b48e461cb94bb245b487d3b5275_61	0	
b1927571983e46238220cd42aa8d965b_61	0	
61574b596d118ca24c9970127851a82e_61	0	Saitoella complicata
2c0757a7231226c16678904ff11fdb82_60	0	Naganishia albida
7f6ec11ca54dac501a953720b827b7e5_60	0	Naganishia albida
11a2a1edcd431aff779877b2bfdb0135_60	0	Saitoella complicata
5e25f3c9a8d1caba739c714b08f595db_60	0	Saitoella complicata
7875ce5dcc7a2e27d99bc69a7bad9249_59	0	Alternaria alternata
fbce55f661c5de0e31e465b58fa8c52c_59	0	
c10516d1750b00958fe25ce76d643762_59	0	
2ffc388a1d97bedd1f57f25ad60587aa_59	0	
30219ce6fdd132418e9a6304a8a14314_59	0	Naganishia albida
1fc8b22528904a7001497a6f357e6593_59	0	Naganishia albida
6285bbd12440a5c8e80db5976b90cc2b_59	0	Saitoella complicata
fb4b70d5def462a9f9ade1c8f2f27ab7_59	0	Saitoella complicata
7847a049912f7d4181aa5c2631d5e03e_59	0	Mortierella verticillata
e0b9ad7e054a18ee88a1c0fb6fe4bfdc_58	0	Alternaria alternata
120507ca239f675008610a162df22b65_58	0	
67f24452e7dbf7e832021e861c91a987_58	0	
9e4574ca358c972207a565c338effbea_58	0	
e4287e534ba6e05deca88dfc8a4f1900_58	0	Fusarium graminearum
3d005f1291999ee0e5d76f2b063bcae3_58	0	Naganishia albida
13a5e0cb30957130251f50013094a26e_58	0	Saitoella complicata
14ea772fdf6de04216e6bf5e3783f1e0_58	0	Saitoella complicata
11b0cbcbb6a9dc78cb025f1c516a6066_58	0	Saitoella complicata
52bc97c36f4741d579890bafef24cbc2_58	0	Mortierella verticillata
4509a50e1590c2a505f5fd1502bdfd97_57	0	
47d62e0c1e5eb42472f42b9863b7d1b0_57	0	Naganishia albida
c918d32043426c90691260b0419e14bc_57	0	Fusarium oxysporum
f9aeb8fcee19c496987038605408edc6_57	0	Fusarium oxysporum
82cbf51639d60866aa739c5b9a566c73_56	0	Alternaria alternata
dc81604f145bda0d0daa70294f8abc27_56	0	Alternaria alternata
2feab3b02a56c992e2219c815bfe1e0b_56	0	Alternaria alternata
04d93cd748d00ef32aaee4cd635aaaea_56	0	Alternaria alternata
b499013469a3b40b2cef90cd9a3cb83f_56	0	Alternaria alternata
4429d1c0595bd38e7e55d842b338ab12_56	0	
31805d3339fd385e1613589a502b65ca_56	0	
9f27e1e6e217e3b19f81ece0a7cfd256_56	0	
5190698fe0f161184fa17adc3e8a55bf_56	0	Fusarium graminearum
6835efba8dfc15ffe5ea3bd189edb1d0_56	0	Mortierella verticillata
43506e8f8b981ed6aeb5bf17219fe621_55	0	
be763fd8939c840c2949f5d68db4d94e_55	0	Fusarium graminearum
5e6b65a829a32c0c12bb086c60a5f7b2_55	0	Naganishia albida
ca14fd6b1a7090b3d2b75ccf5bab2425_55	0	Saitoella complicata
5e55a6df575b9b38f0f06e383e7b5cbe_55	0	Mortierella verticillata
895756891bf14a6734d4b10c2c8427b6_54	0	Ustilago maydis
ad367c4942146ad4b0baa216de918e86_54	0	Alternaria alternata
b7d044859ac9752eb540b4229fc75320_54	0	Alternaria alternata
97afa24b987471442b3f5d5d7e70f3e2_54	0	Alternaria alternata
9ebf6fd8f6a3008da54623cef6be36a3_54	0	Alternaria alternata
f5441ba4eafb8119987e484fe169d589_54	0	Alternaria alternata
7fb444a70108ec3806251f23c520f08d_54	0	Alternaria alternata
9c69e84313e3900c8586a8972b02f61a_54	0	
964cdaebca6697e16ef8917f220fb850_54	0	
4d1efe114e3157636d255da5fd340eb2_54	0	Fusarium oxysporum
81cd4acfbdeead357c8c9b6899aaa573_54	0	
ec52011e834c1aedb82129ffb7544d9e_54	0	Naganishia albida
6cc64feaa1c3daebb1203619fceea6d4_54	0	Saitoella complicata
b6bc0cbfd625704b0cfe935582914fcb_54	0	Saitoella complicata
33f052ff92a98e64a344a4218c8b6567_54	0	Saitoella complicata
b546246a4843e257b22dfc919ac47200_54	0	
be4d16661d2e05b88bcbe079ae67ce94_54	0	Mortierella verticillata
365f21d38bedd94a3078c72ba8aecd95_53	0	Alternaria alternata
5ec02b1d164d8829cb0fed673a7d3b5c_53	0	
0c4bc1cade35231322ab0d51e09c9697_53	0	
bc06eed6a9d056a2b53cd6ddb03be349_53	0	
6758e922cf9b6615d407668b8d6eeca8_53	0	Fusarium oxysporum
09913a24140e5c28c2b474e1d7821499_53	0	
6d04897db08182e2d1a9d90f6df6543e_53	0	Naganishia albida
9523f1499778c6bbc7b91eeedcd2d6d5_53	0	Saitoella complicata
bc328609a954c8d42cdfb9c5154c273e_53	0	Saitoella complicata
857b782bf27f5624df9528048a3c7ea3_53	0	Mortierella verticillata
840ed832b707323ed126a80c6d0944ba_53	0	Naganishia albida
f5c1d69f8446099397985d84c67acba5_52	0	Saitoella complicata
338ea3899b6f44e300dadf0ae29234f2_52	0	Alternaria alternata
514a8f24c0b7b19d13ba25361efd291f_52	0	Alternaria alternata
475101f8f084aebc1954e1b476321440_52	0	
9c4aec16471546c380ee3840cafe5f3c_52	0	
e31c2c271fcdd85c1515738481033fcc_52	0	Naganishia albida
0bc1783e626b2f74fe655f1e4c8e5621_51	0	
ce830d194d97e8548b14bebe04b4859e_51	0	Alternaria alternata
0a2b2abc96f06a6d466d619adca6da40_51	0	
3b4206613545da8015369210a036ef5b_51	0	
7438e7b1bd9da761db0a42b37c8f7313_51	0	Fusarium oxysporum
55befdefb46afcf37979cb23207a0337_51	0	Fusarium oxysporum
8d6d82752c9b7a30c177b2cd8077f969_51	0	Saitoella complicata
6131317037e4c95f11de8c57adc822bf_51	0	Naganishia albida
23f6965ef78859958613e2451d704c33_50	0	Alternaria alternata
0dc3720c2fb806a9dbf1e890949d78bf_50	0	Alternaria alternata
a492427e90868d4726910dbaa927bb62_50	0	
36b673326c8efe813927ca1ee62f1156_50	0	
2a15dbce49f16a630f97b1d14b268244_50	0	Fusarium oxysporum
95f0d9c1d2ff5dee91cf785e0aca1c92_50	0	Fusarium oxysporum
f6aee0434bed84c8c8abca706b05e618_50	0	Naganishia albida
9bf00c4329ef7a475c642ee9451f0dea_50	0	Saitoella complicata
4f2db1ced7afbc6269efbe4f9fbbaac8_50	0	Saitoella complicata
c3d363648fffac5045775b423998ada6_50	0	Mortierella verticillata
454fc725d6252f8fdd14866350d39b9a_50	0	Mortierella verticillata
983400740584adec541442ed14f93ab4_49	0	Mortierella verticillata
7b262811e0eb1c2acef2545be4168752_49	0	Alternaria alternata
85d11b9b92fe86b93b54caa282e20afe_49	0	
5a4beeca1128e7374c3315489141dce0_49	0	Fusarium graminearum
65636140a41214eebf12d725d5919179_49	0	Mortierella verticillata
5f0b190931763568ec986cf3fef065f1_48	0	Naganishia albida
200c7ab012f74566c536f16aa1ec6ab7_48	0	Fusarium graminearum
c85f95fc1ec4904eaecdf0d214db4052_48	0	Alternaria alternata
aa7418b962c999b2d3a8280e62903c5a_48	0	Fusarium oxysporum
fee8c8f1ab4fd3d4e5d8715f2c16697f_48	0	Fusarium oxysporum
0b095722dd2e6b1e8c24ec1330939284_48	0	Saitoella complicata
9f77e78785693e75767b645b91d32863_48	0	Mortierella verticillata
85ec17d1512e2c8c5089c477eda9508c_47	0	Alternaria alternata
cd6e7003b2263a7825cdaf9f5fd4cf11_47	0	
92f2bd9641ecf79e5ebb05c2505712f3_47	0	
604c9de9865784a7c9d91400f72e14f5_47	0	
d661cd116df24697009f88d4e6d1b161_47	0	
5ee33c6157b2a9032d63c72bb5b2a83b_47	0	Fusarium graminearum
7d3de20056015f13b7a20d585c7b0f89_47	0	
45d2cf56b361485eceb220dfac06edff_47	0	
2227b946061fdd2fef5235ec04f859f6_47	0	Mortierella verticillata
0a7043b905d3159f08bee10c0c785cc3_47	0	Naganishia albida
ea3dcfdf987a7fdc3b651622cb44c0f8_47	0	Naganishia albida
b37f90602a766f4231ee041515012b2b_47	0	Saitoella complicata
f57852d62bbd017dadaaa97549afe235_47	0	Mortierella verticillata
4fbc0a3d8e9b549cb522494b75bffc18_46	0	Alternaria alternata
7724d6b1c3ae1596fcc7db76d47f0d99_46	0	
6b9d3288c76620c41a87c250f01a6d89_46	0	Fusarium oxysporum
1af2c5903f062be29f06b8e5230f2a12_46	0	
8e4cc5789843c7187c4f162c72629f6c_46	0	Naganishia albida
1faa3920afbba5276e6f67374406d940_46	0	Naganishia albida
f8b575bb261f00ea056c2926966d4974_46	0	Alternaria alternata
3f3253f3947b67e3c461b7ae0fda5c8a_45	0	Alternaria alternata
03ee8f380fc9bdf14a7bd61f359e52fa_45	0	Alternaria alternata
05be081a0c28f61df97c335d8dfe7091_45	0	
07b9bdfe6050f41e64edadd1e72466e7_45	0	
246cac9567e3f240da5d6953ade543c0_45	0	
27d3431678ccf733218462e467591caa_45	0	
3d8ea40dcadd817e1454adff801cc117_45	0	Fusarium oxysporum
7b35d85986d10e0c2e994c8ea1603e57_45	0	Saitoella complicata
68b69d0f4d0d16dbe793d5443c03522d_45	0	Mortierella verticillata
b44e9af8fb47467e049262f909d5bf6c_44	0	Fusarium oxysporum
5fc17adc5bf0aa47f46e7c5562b7a76a_44	0	Fusarium graminearum
ea5a6bd77f6c24c6fae87f1553dd3244_44	0	Naganishia albida
7acf6fe49cd5a0c66631e5d7df9aae31_44	0	Saitoella complicata
4905059e2fb86da40e61fde25f6abb07_44	0	Mortierella verticillata
179d18d93800a0b92ae91d75f999940c_44	0	Fusarium oxysporum
1aacc6b896bb3ed593762df66f6d13d3_43	0	Fusarium oxysporum
57b9c8385693aade8f29c2249b6ee7f4_43	0	Fusarium graminearum
81a6bc4e89fed02ea23b93c9866a5e5d_43	0	
3d23169d87d6f1d23ef090a1575517ab_43	0	Fusarium oxysporum
b6d6f3a7153083b59b9a7bed06672ead_43	0	Naganishia albida
2856ef47d3da46bba045d65463ff58b8_43	0	Naganishia albida
3ce4f9322f2730e0525dafa38249e79b_43	0	Naganishia albida
fa5efc69459f62a1ad40221b3a780bc0_43	0	Saitoella complicata
442b132841d75933f07086a1f7da2bbe_42	0	Alternaria alternata
d45aaa149744dd80f9e9274f0420c42a_42	0	Fusarium oxysporum
43c50575605f66e8b8f9164741af7d32_42	0	Alternaria alternata
09b2a455f1c5caf250545953ccad7431_42	0	Alternaria alternata
19c59d6186bc6a4d32dd9c1deaeaeb24_42	0	Alternaria alternata
2cd58b461ec18c9f36198c6cb5cee743_42	0	Naganishia albida
ad1f0010c3aa04218fd6c8bd4a3b85d9_42	0	Naganishia albida
4a53b1740fed9dce4cdcb282920a38dc_42	0	Saitoella complicata
5078deacdbd116a68dd58f1c32f44b1a_42	0	Mortierella verticillata
5228f264fba2786653a1b6603488b581_42	0	Mortierella verticillata
53bc3932a6e94b296f7a8f56351802b9_41	0	
77edc8a83fba54b87a9a2aefc2d44727_41	0	
38291d4cc0e1f2df333ef7678f91c68d_41	0	Naganishia albida
ea44e4944b0e3219a7d7de37757167ee_41	0	Naganishia albida
c133c4779297a57be3814408c7dece83_41	0	Naganishia albida
40720089e5831fc1c10949cdb77599cb_40	0	
cbc532f4df818cbbf2f9c4a09ddee77b_40	0	
586cf3b4a687b22255f338d30200c661_40	0	Fusarium oxysporum
7e19075bef3b729d711661c3925ae4f2_40	0	Naganishia albida
7a2ed1fb48f5b6c9420697829ec19dc2_40	0	Mortierella verticillata
b214c9521560f91c9bd649c04142b7a5_39	0	Alternaria alternata
0c9c02252c7b762cdd3f5c66ed9d7655_39	0	Alternaria alternata
7cb9d585985357fdcb6eeea80b304ad2_39	0	Alternaria alternata
caf9e5d933678ad46904911f7173161e_39	0	
afc70aaf590371e68c692b6a0d0c2dfb_39	0	
e9f493c3a53df0ef6e783b0d79e596b4_39	0	Saitoella complicata
d7ae7682e0fb05aba8c224a87ae06718_38	0	
76f37e59008ad44ff52943e033da36cb_38	0	
e3b4aec0099ae0cf7d06293470a844df_38	0	Fusarium graminearum
b45c46ea06a20b8eb8fc41e1a4fa79ff_38	0	Saitoella complicata
a183f0d873ab56926498517b6b5b5665_38	0	Naganishia albida
e69cffdb9e9cec190f92e3be4efb8358_38	0	Alternaria alternata
5ae7ab5c525aa4674eea898b931b3e4c_37	0	
fb7fb60155e26d9c6d5a4c4fbae813ea_37	0	Alternaria alternata
70f50e8446ef552d33af2d57b0cc9c9a_37	0	Alternaria alternata
26c95ab76b32a4fde3901180c83a1647_37	0	Alternaria alternata
3e505a0e38793b6b76bc7ac66a13dd2e_37	0	
405b57075a8cc31f52aa3f27e46a145a_37	0	
e7eae4caf91facbf7746ec15d7729219_37	0	
c9c4831e88d32ea826f90b5403c908e3_37	0	
abe62a47f7d5e3ee89826145cb5eb443_37	0	Fusarium oxysporum
5867a87f0b7d665991215e01ac4f2133_37	0	Fusarium graminearum
cd28b1237be42f71058f23b0aa0b4547_37	0	Alternaria alternata
4f061fb3dd247c5a16f6f8b1dd11c749_37	0	
0ed911ab286417aa852130cd0bc4c024_37	0	Naganishia albida
353428711bd571c78aa46a0f9235eb33_37	0	Naganishia albida
75c8e8a70dc71c2d95877c22aa27022e_37	0	Naganishia albida
ad71a525b93719d03db8b262c34e7430_37	0	Saitoella complicata
6dc2ea437b4f4fb887494463bb52fd3f_37	0	Mortierella verticillata
dc8c54cd72c84437865d9ddee796475b_37	0	Mortierella verticillata
2b3724d9ccd6ead6e0cad07f31a8bff2_37	0	Mortierella verticillata
5e48524afff5414f50b527884298c8b4_37	0	Naganishia albida
3f56a5486cc598d0e5f4b10cc4e9feb9_36	0	Alternaria alternata
0231a993c8f7a27616f06f64893e5243_36	0	Alternaria alternata
11d6be08ed21de8eedaa7f3b7b554e27_36	0	Alternaria alternata
70ebdcfbf8728df23a361034689f07c5_36	0	
62415b68c6a233aed26454852afe738c_36	0	Fusarium graminearum
ba4731d16f0281ff0d9f2930a2735e49_36	0	
73bfcf77093a9c7ea1e20b297554c0ce_36	0	Fusarium oxysporum
855da9dbb01ebf5247c9620ccc177d25_36	0	Fusarium oxysporum
e397cdcc113dbea670921ba815c0bf0a_36	0	Fusarium oxysporum
f3d58107b22a7e7c40dfaa260fe32ce9_36	0	Saitoella complicata
32d3866ae6aa0660b8e1beeb53a03b55_36	0	Naganishia albida
a729de9c9c614f0791100ec312a1234c_36	0	Naganishia albida
5630f5a6abbd111bb425a90b257e5199_36	0	Saitoella complicata
93e3b9c9ba6802e8b99ab457f1d6f969_36	0	Saitoella complicata
08bae8a14e5d74ac39adb0d766d1ced1_36	0	Mortierella verticillata
421f7f3281d0c68397a5a1cdebb172f6_36	0	
7b0a64fa64c10cee63586cf5cdac2446_35	0	Alternaria alternata
6885e0b56b024a46c2f8f6a41a3565fc_35	0	Fusarium graminearum
e466c10165cb47e11370ceaacc957973_35	0	Fusarium oxysporum
bbad744f530a236ed99288215fade7cb_35	0	Fusarium oxysporum
6fa3d3551e92fe50a08ecdf5c716bfeb_35	0	Fusarium oxysporum
5864445033fffb405aadf84448bf615c_35	0	Fusarium graminearum
4d49193a66f641049c13f2f8a6687fdd_35	0	
d0e04a38abdf6bc9fbdb704332c06452_35	0	Naganishia albida
952150b6a31f10e2d61b8969b75c715e_35	0	Naganishia albida
4781dcaaef8b07dd8e1cd471820e92b6_35	0	Naganishia albida
21ce5295c66ea86aaa391dadf84f45db_35	0	
d2d510ef559e670c82d6a6aba7625e11_35	0	Saitoella complicata
81916c034b38bc2bdf211f39af92e4aa_35	0	Mortierella verticillata
34205cbed053af45be765e2d6b03167b_35	0	Naganishia albida
87a29e3402ff5398e3161286da9d09ee_35	0	Naganishia albida
11f89eb2c9bf34b94647172c790c07a2_35	0	Mortierella verticillata
b0dde93ecabed1e312d3fae98422e3c0_34	0	Fusarium graminearum
62092bfa1eb70dbf947ad117d7789606_34	0	Alternaria alternata
c015a1c0b7964b23f0376c7e84999202_34	0	Fusarium oxysporum
0b3acde4accc7ac6005f14cc2d0d1536_34	0	
701388bbeb8015e8481e7b6c810accac_34	0	Fusarium graminearum
2d337b6e4cc23838ceff078e086f87f3_34	0	Fusarium oxysporum
8e0ddd4528a31a2b0b96c89b4b7cbbf4_34	0	Mortierella verticillata
5827273008f3a986d94b5be12625eb97_34	0	Naganishia albida
e3c0f77c6e5b11f0aae0f70136773a02_34	0	Naganishia albida
c6d2c86b42a3d0d455bc47a319aece32_34	0	Naganishia albida
fa811a571d52962e9cf9573986e4458c_34	0	Naganishia albida
6415e4b2dec5a26127b42d51c83270a5_34	0	Naganishia albida
b481142544640a2c3c44781ee3942678_34	0	Saitoella complicata
39c21423943dc71c2120db5643066f6e_34	0	Mortierella verticillata
08bf653b038b69b6d004fce1574722da_34	0	Mortierella verticillata
00a617cb3c49145f55119bcce744a67e_34	0	Mortierella verticillata
5f8f2af35d8ffe5fccc483df778cac79_34	0	Saitoella complicata
77ff74011c41316f9f5c9efc523039a8_34	0	Fusarium graminearum
69e324b1f982d130312c686a62102344_33	0	Alternaria alternata
6665e705900dcaaf34aadb24802daac1_33	0	Alternaria alternata
e073028e98836836bd5e7fa7af3a0544_33	0	Alternaria alternata
4056ce7282b73e53fe8b2946401eef50_33	0	Alternaria alternata
8f3e5d2eaa66f3d1a7f688638d818491_33	0	
34ff7675e2c820b49f3cc2a144a87d38_33	0	
4763661366064f87e1e3ddceb85a69d0_33	0	
3cc6dcefebdb4e1992ed8065f53b3473_33	0	Fusarium oxysporum
691f3712d51a8821097529442745658f_33	0	Fusarium oxysporum
907931fd810f6b3de1503088430de6d1_33	0	Fusarium oxysporum
bbd6d38c5c259f0a41fef5cb88705abf_33	0	Fusarium graminearum
f3f00dd14afde00319c5de322d0bae18_33	0	Fusarium graminearum
4dd08a5c1f8e41ef4a5539173dbe776c_33	0	Naganishia albida
15e755ad06e900b19e26c6a1fd035a2d_33	0	Naganishia albida
02aa9642fb0035e9aef9d0365ff14ea4_33	0	Naganishia albida
ed5dca093b1a201f32a9c34c4cd0aa1c_33	0	Naganishia albida
6c9a3f7aaca5ea0963a653ec4395a71d_33	0	Saitoella complicata
110728341f9ceb3358f734b6804385c6_33	0	Fusarium oxysporum
7c9ceb48cfb57d9b85bb7b8953a23607_32	0	Saitoella complicata
144212a2bcf752027c4d31adfd2ae779_32	0	Alternaria alternata
2532739574a838e9ce1ab1981cb18cc5_32	0	
50d6e06f36ec566392c7c3fe4f6bdf2a_32	0	Fusarium graminearum
c79599116b64ced7c3585373d9a4cd6a_32	0	Fusarium oxysporum
a42960ca0e7daff10d47566a95a328ff_32	0	Naganishia albida
a877745c5cb1230bfdf7371c1f40ccc1_32	0	Naganishia albida
c023f8766e6ee0b5e369889938d204b0_32	0	Saitoella complicata
096a072717c6ff14100b2b9102c5fe87_32	0	Mortierella verticillata
2214a5bcb9604a857aff9f9f0f05de07_32	0	
598c96108889abc4bea4162a18ff7cfb_32	0	Naganishia albida
ccb3faa27157a49733e4694f3f95899f_31	0	Fusarium oxysporum
607fe30c5e20e56f983bb8234d405999_31	0	Fusarium oxysporum
54eb2e729bfdf9b9507f43c3cdff2ac1_31	0	Fusarium graminearum
45a2964e05d162cf83f068dda5469dd9_31	0	Fusarium oxysporum
6923f313f8d8613ba92216fba6c7f1bb_31	0	Fusarium graminearum
37e7f13768e4ca9b6024c8cb2078439e_31	0	Naganishia albida
3d362742a567388412a7e834b678562d_31	0	Naganishia albida
5da27fb6e4fa342f968f78bcb238af73_31	0	Naganishia albida
28b696618c0aa11f4c9785521ea51a2b_31	0	Mortierella verticillata
4658d3a52485283e7b927ae1558d3a4b_31	0	Alternaria alternata
4fa6695d9e9a1c63e1154aacc84b784b_30	0	Alternaria alternata
2e706304a7185a1a8b0e5e619c0abb74_30	0	
99dde52048ec7c5a0ad184741729032a_30	0	
359db782ffb1b416284566e36376e860_30	0	Naganishia albida
23f3bb1c9c0daaa2c3f49297cbaf0abd_30	0	Naganishia albida
9b5d216603b0a8a7a7b0281a5e46cb91_30	0	Mortierella verticillata
24a980d636f821f712de7cb0e52496ed_29	0	
613507dfe0196319a8d89554ffb3066e_29	0	
1e5c386c749bc6f63a6ec8816cb5aded_29	0	
a35ada5b1d1219ae076188bdd7576592_29	0	
80f490425e9ad0579eb3a077407cb510_29	0	Candida apicola
ac8e4f80337330fbf59f4b58e2234f11_28	0	
d2c850ffa203e070195bf8616ab0f4d1_28	0	Alternaria alternata
facd902b063a5f0410e3da235bc1f0f8_28	0	Alternaria alternata
78111b38360db640de0ed6e17ccb2094_28	0	
ee6adb4b264c2659266b56445005c3dc_28	0	
cf49ed8b67f5a5fe27b7ce8f04c78b81_28	0	
1f2c550b87d211b1ef9c629e6d555433_28	0	Mortierella verticillata
a4cb409a580f10192a987a8ac9c8b209_28	0	Naganishia albida
100db975021c398dd05645c3233de257_28	0	Naganishia albida
e0c8955ff3fa522dc23a9eb44f1153e4_28	0	Naganishia albida
51c4312be580f9fecd1f560764daaa27_28	0	Saitoella complicata
e50990fc58be2824118448a7c9dcba50_28	0	Saitoella complicata
56ccce0d4c527db24246062affc3743b_28	0	Mortierella verticillata
bfc55a7fd34d4db7d4743ed7955d94cd_28	0	Saitoella complicata
311255e1e249d8236ca034e31706cb00_28	0	Mortierella verticillata
257441f77f65a15566a583f5cb012f78_27	0	
b826beabbab7ee988ad87fcd1b42f99c_27	0	Alternaria alternata
1c4a8cede5fd34ad8547f5ac10b5df42_27	0	Alternaria alternata
dd7aa34a087b93abfe3f8fdebd427fdf_27	0	
def8b6d6f7d26ea6ad943b3e26716caf_27	0	
aa4aea067897c045016f6a99495d02bf_27	0	
a90cc3f31fcdfae8d5d7bcdbcb6d0f8c_27	0	
5da30c288d6efb24dbb3aaaee51acae9_27	0	
